Index,Label,LabelPred,Anomaly,AnomalyScore
5021,5,5,0,0.122724
5022,5,5,0,0.112944
5023,9,9,0,0.130127
5024,4,4,0,0.128623
5025,2,2,0,0.086208
5026,1,1,0,0.143689
5027,9,9,0,0.132350
5028,4,4,0,0.140750
5029,3,3,0,0.119854
5030,9,9,0,0.132287
5031,6,6,0,0.111749
5032,0,0,0,0.069292
5033,4,4,0,0.127895
5034,0,0,0,0.082446
5035,6,6,0,0.119693
5036,0,0,0,0.077683
5037,1,1,0,0.141873
5038,2,2,0,0.089423
5039,3,3,0,0.115986
5040,4,4,0,0.129323
5041,7,7,0,0.140435
5042,8,8,0,0.125443
5043,9,9,0,0.134148
5044,0,0,0,0.073488
5045,1,1,0,0.147044
5046,2,2,0,0.080169
5047,3,3,0,0.093817
5048,4,4,0,0.138694
5049,7,7,0,0.134500
5050,8,8,0,0.126502
5051,9,9,0,0.137904
5052,0,0,0,0.074672
5053,1,1,0,0.147514
5054,2,2,0,0.108765
5055,3,3,0,0.079064
5056,4,4,0,0.121057
5057,5,5,0,0.121839
5058,6,6,0,0.094055
5059,7,7,0,0.133412
5060,8,8,0,0.121613
5061,9,9,0,0.133868
5062,8,8,0,0.133607
5063,3,3,0,0.134282
5064,4,4,0,0.143277
5065,7,7,0,0.142769
5066,8,8,0,0.134297
5067,6,6,0,0.113344
5068,3,2,0,0.105606
5069,4,4,0,0.142296
5070,0,0,0,0.070995
5071,9,9,0,0.114902
5072,7,7,0,0.116846
5073,1,1,0,0.145122
5074,9,9,0,0.127475
5075,3,3,0,0.121531
5076,8,8,0,0.135579
5077,4,4,0,0.133029
5078,7,7,0,0.136369
5079,3,3,0,0.097024
5080,0,0,0,0.071253
5081,9,9,0,0.135696
5082,1,1,0,0.147602
5083,4,4,0,0.103037
5084,5,5,0,0.122304
5085,4,4,0,0.133057
5086,6,6,0,0.112487
5087,2,2,0,0.095605
5088,0,0,0,0.062376
5089,6,6,0,0.087653
5090,2,2,0,0.079840
5091,1,1,0,0.136080
5092,1,1,0,0.130528
5093,1,1,0,0.141207
5094,1,1,0,0.139175
5095,7,7,0,0.122367
5096,2,2,0,0.084513
5097,4,4,0,0.137775
5098,7,7,0,0.117557
5099,5,5,0,0.106006
5100,2,2,0,0.096891
5101,9,9,0,0.130492
5102,4,4,0,0.139294
5103,5,5,0,0.104692
5104,8,8,0,0.122181
5105,4,4,0,0.123372
5106,2,2,0,0.090720
5107,9,9,0,0.128612
5108,7,7,0,0.133380
5109,0,0,0,0.068053
5110,0,0,0,0.068925
5111,7,7,0,0.130832
5112,5,5,0,0.127470
5113,1,1,0,0.137022
5114,1,1,0,0.146266
5115,7,7,0,0.137810
5116,6,6,0,0.112393
5117,6,6,0,0.104377
5118,6,6,0,0.095581
5119,8,8,0,0.111136
5120,2,2,0,0.111223
5121,2,2,0,0.106381
5122,7,7,0,0.129467
5123,7,7,0,0.127703
5124,4,4,0,0.121508
5125,0,0,0,0.072001
5126,2,2,0,0.076080
5127,4,4,0,0.129201
5128,2,2,0,0.109564
5129,1,1,0,0.146646
5130,8,8,0,0.112138
5131,9,9,0,0.141978
5132,6,6,0,0.118742
5133,1,1,0,0.136699
5134,0,0,0,0.063475
5135,5,5,0,0.116886
5136,9,9,0,0.122968
5137,6,6,0,0.101491
5138,9,9,0,0.139723
5139,8,8,0,0.108433
5140,0,0,0,0.078644
5141,3,2,0,0.099810
5142,0,0,0,0.062412
5143,8,8,0,0.110703
5144,3,3,0,0.106271
5145,9,9,0,0.139771
5146,6,6,0,0.104703
5147,3,3,0,0.118572
5148,0,0,0,0.080527
5149,1,1,0,0.143914
5150,2,2,0,0.097369
5151,3,3,0,0.087827
5152,4,4,0,0.124381
5153,5,5,0,0.078205
5154,6,6,0,0.074399
5155,7,7,0,0.140592
5156,0,0,0,0.079230
5157,1,1,0,0.147534
5158,2,2,0,0.082527
5159,3,3,0,0.089490
5160,4,9,0,0.131175
5161,5,5,0,0.114461
5162,6,6,0,0.096625
5163,7,7,0,0.148018
5164,8,8,0,0.113374
5165,9,9,0,0.141187
5166,0,5,0,0.088437
5167,1,1,0,0.143053
5168,2,2,0,0.085264
5169,3,3,0,0.100565
5170,4,4,0,0.130867
5171,5,5,0,0.123104
5172,6,6,0,0.107581
5173,7,7,0,0.137010
5174,8,8,0,0.122664
5175,5,5,0,0.135757
5176,4,4,0,0.136067
5177,8,4,0,0.110646
5178,7,7,0,0.142751
5179,4,4,0,0.139943
5180,7,7,0,0.108032
5181,7,7,0,0.141476
5182,3,3,0,0.115737
5183,9,9,0,0.146665
5184,8,8,0,0.122945
5185,8,8,0,0.130867
5186,3,3,0,0.128016
5187,1,1,0,0.148356
5188,5,5,0,0.121492
5189,8,8,0,0.110300
5190,2,2,0,0.073798
5191,7,7,0,0.137802
5192,4,4,0,0.091089
5193,2,2,0,0.128463
5194,1,1,0,0.150009
5195,5,5,0,0.126238
5196,4,4,0,0.124467
5197,5,5,0,0.113084
5198,5,5,0,0.125830
5199,8,8,0,0.115393
5200,6,6,0,0.127083
5201,4,4,0,0.137047
5202,4,4,0,0.098637
5203,4,4,0,0.117223
5204,1,1,0,0.150075
5205,8,8,0,0.138340
5206,7,7,0,0.131877
5207,5,5,0,0.095565
5208,5,5,0,0.118540
5209,1,1,0,0.145412
5210,8,8,0,0.116415
5211,9,9,0,0.132718
5212,1,1,0,0.150886
5213,3,3,0,0.114990
5214,6,6,0,0.130547
5215,3,3,0,0.129536
5216,3,3,0,0.130104
5217,2,2,0,0.100391
5218,2,2,0,0.129160
5219,6,6,0,0.100647
5220,9,9,0,0.142786
5221,9,9,0,0.134980
5222,6,6,0,0.087774
5223,5,5,0,0.117810
5224,5,5,0,0.122700
5225,3,3,0,0.110161
5226,3,3,0,0.114778
5227,8,8,0,0.123434
5228,1,1,0,0.143118
5229,6,6,0,0.134897
5230,5,5,0,0.124473
5231,6,6,0,0.117254
5232,8,8,0,0.115229
5233,1,1,0,0.146114
5234,9,9,0,0.141755
5235,7,7,0,0.144076
5236,6,6,0,0.095575
5237,8,8,0,0.134507
5238,3,3,0,0.117609
5239,7,7,0,0.131411
5240,4,4,0,0.140190
5241,7,7,0,0.144833
5242,0,0,0,0.081484
5243,9,9,0,0.136408
5244,0,0,0,0.102924
5245,0,0,0,0.092232
5246,3,3,0,0.131764
5247,7,2,0,0.141726
5248,9,9,0,0.140426
5249,3,3,0,0.112759
5250,0,0,0,0.080081
5251,2,2,0,0.102332
5252,0,0,0,0.097618
5253,1,1,0,0.143562
5254,0,0,0,0.097054
5255,1,1,0,0.144188
5256,0,0,0,0.090773
5257,4,4,0,0.109015
5258,0,0,0,0.099882
5259,1,1,0,0.136185
5260,0,0,0,0.083751
5261,4,4,0,0.124128
5262,7,7,0,0.139579
5263,9,9,0,0.142065
5264,6,6,0,0.113680
5265,2,2,0,0.104593
5266,6,6,0,0.107837
5267,2,2,0,0.099106
5268,2,2,0,0.110134
5269,9,9,0,0.122185
5270,9,9,0,0.136140
5271,0,0,0,0.098441
5272,1,1,0,0.145091
5273,2,2,0,0.092729
5274,3,3,0,0.103943
5275,4,4,0,0.135443
5276,5,5,0,0.109937
5277,6,6,0,0.122468
5278,7,7,0,0.132942
5279,8,9,0,0.120506
5280,9,9,0,0.121284
5281,0,0,0,0.102572
5282,1,1,0,0.140522
5283,2,2,0,0.073047
5284,3,3,0,0.084593
5285,4,4,0,0.119275
5286,5,5,0,0.106820
5287,6,6,0,0.116306
5288,7,7,0,0.088667
5289,8,8,0,0.109438
5290,9,9,0,0.125577
5291,0,0,0,0.089523
5292,1,1,0,0.145217
5293,2,2,0,0.065746
5294,3,3,0,0.097549
5295,4,4,0,0.102165
5296,5,5,0,0.100732
5297,6,6,0,0.122538
5298,7,7,0,0.086948
5299,8,8,0,0.083911
5300,9,9,0,0.130067
5301,8,8,0,0.140845
5302,0,0,0,0.116775
5303,5,5,0,0.117794
5304,6,6,0,0.117310
5305,6,6,0,0.118329
5306,0,0,0,0.095140
5307,8,8,0,0.135957
5308,0,0,0,0.113871
5309,2,2,0,0.061569
5310,3,3,0,0.104646
5311,7,7,0,0.100211
5312,9,9,0,0.136214
5313,4,4,0,0.128323
5314,7,7,0,0.110542
5315,1,1,0,0.142899
5316,9,9,0,0.126607
5317,1,1,0,0.143775
5318,7,7,0,0.111966
5319,1,1,0,0.143085
5320,4,4,0,0.120680
5321,0,0,0,0.091207
5322,0,0,0,0.108524
5323,4,4,0,0.144290
5324,1,1,0,0.144319
5325,7,7,0,0.133112
5326,5,5,0,0.116453
5327,7,7,0,0.121165
5328,1,1,0,0.143005
5329,3,3,0,0.115479
5330,3,3,0,0.107857
5331,3,3,0,0.128133
5332,1,6,0,0.127368
5333,6,6,0,0.121264
5334,9,9,0,0.122035
5335,7,7,0,0.120184
5336,4,4,0,0.126229
5337,3,3,0,0.124550
5338,0,0,0,0.100436
5339,2,2,0,0.072516
5340,5,5,0,0.094745
5341,2,2,0,0.063642
5342,6,6,0,0.120832
5343,0,0,0,0.098204
5344,8,8,0,0.138887
5345,9,9,0,0.117823
5346,4,4,0,0.140542
5347,3,3,0,0.129732
5348,5,5,0,0.106917
5349,4,4,0,0.136977
5350,8,8,0,0.130895
5351,1,1,0,0.147483
5352,5,5,0,0.104978
5353,9,9,0,0.122313
5354,0,0,0,0.099775
5355,6,6,0,0.123860
5356,4,4,0,0.122425
5357,3,3,0,0.122222
5358,6,6,0,0.121836
5359,3,3,0,0.122325
5360,3,3,0,0.128850
5361,8,8,0,0.126419
5362,1,1,0,0.142803
5363,4,4,0,0.138284
5364,7,7,0,0.137664
5365,5,5,0,0.094643
5366,7,7,0,0.110544
5367,2,2,0,0.083803
5368,2,2,0,0.072255
5369,0,0,0,0.101915
5370,0,0,0,0.075189
5371,1,1,0,0.148264
5372,7,7,0,0.139883
5373,7,7,0,0.138381
5374,9,9,0,0.118055
5375,5,5,0,0.107941
5376,9,9,0,0.143484
5377,8,8,0,0.124905
5378,9,9,0,0.103910
5379,6,6,0,0.118694
5380,8,8,0,0.120641
5381,8,8,0,0.133714
5382,2,2,1,0.043621
5383,3,3,0,0.097673
5384,6,6,0,0.119701
5385,1,1,0,0.147768
5386,2,2,0,0.062163
5387,9,9,0,0.121695
5388,8,8,0,0.136205
5389,9,9,0,0.136346
5390,5,5,0,0.114675
5391,2,2,0,0.073048
5392,6,6,0,0.130435
5393,2,2,0,0.110081
5394,4,4,0,0.127650
5395,8,8,0,0.125165
5396,4,4,0,0.132766
5397,6,6,0,0.133167
5398,5,5,0,0.117994
5399,0,0,0,0.121467
5400,1,1,0,0.148976
5401,5,5,0,0.117455
5402,6,6,0,0.115982
5403,7,7,0,0.134503
5404,8,8,0,0.131577
5405,9,9,0,0.142222
5406,0,0,0,0.067432
5407,1,1,0,0.146378
5408,2,2,0,0.102209
5409,3,3,0,0.085489
5410,4,4,0,0.084606
5411,5,5,0,0.104071
5412,6,6,0,0.086114
5413,7,7,0,0.126605
5414,8,8,0,0.140204
5415,9,9,0,0.143040
5416,0,0,0,0.081696
5417,1,1,0,0.148208
5418,2,2,0,0.104660
5419,3,3,0,0.098186
5420,4,4,0,0.127822
5421,5,5,0,0.106110
5422,6,6,0,0.106573
5423,7,7,0,0.100982
5424,8,8,0,0.132424
5425,9,9,0,0.136349
5426,7,7,0,0.125028
5427,4,4,0,0.122067
5428,2,2,0,0.103742
5429,0,0,0,0.079315
5430,9,9,0,0.140578
5431,0,0,0,0.076942
5432,1,1,0,0.147989
5433,5,5,0,0.102524
5434,8,8,0,0.132035
5435,8,8,0,0.135619
5436,0,0,0,0.119476
5437,2,2,0,0.071088
5438,7,7,0,0.125971
5439,8,8,0,0.131174
5440,4,4,0,0.122314
5441,4,4,0,0.141691
5442,6,6,0,0.108174
5443,1,1,0,0.145602
5444,0,0,0,0.081437
5445,4,4,0,0.130428
5446,5,5,0,0.112580
5447,3,3,0,0.134814
5448,9,9,0,0.138658
5449,4,4,0,0.132815
5450,2,2,0,0.109299
5451,0,0,0,0.077075
5452,5,5,0,0.111406
5453,0,0,0,0.068971
5454,1,1,0,0.148602
5455,3,3,0,0.085182
5456,2,2,0,0.089010
5457,9,9,0,0.130503
5458,1,6,0,0.140818
5459,6,6,0,0.087639
5460,0,0,0,0.062100
5461,1,1,0,0.148563
5462,1,1,0,0.146312
5463,8,8,0,0.114491
5464,0,0,0,0.090368
5465,4,4,0,0.091291
5466,7,7,0,0.106416
5467,7,7,0,0.130168
5468,6,6,0,0.094230
5469,3,3,0,0.113193
5470,6,6,0,0.076891
5471,0,0,0,0.067173
5472,7,7,0,0.138148
5473,3,3,0,0.084707
5474,5,5,0,0.118441
5475,4,4,0,0.100554
5476,2,2,0,0.101041
5477,4,4,0,0.108480
5478,1,1,0,0.147861
5479,8,8,0,0.133680
5480,3,3,0,0.112530
5481,5,5,0,0.129125
5482,6,6,0,0.102025
5483,7,7,0,0.105511
5484,0,0,0,0.107360
5485,6,6,0,0.107723
5486,7,7,0,0.133800
5487,1,1,0,0.138000
5488,2,2,0,0.098212
5489,5,5,0,0.104110
5490,8,8,0,0.125248
5491,1,1,0,0.146140
5492,9,9,0,0.127001
5493,3,3,0,0.096075
5494,8,8,0,0.097863
5495,2,2,0,0.066072
5496,8,8,0,0.108045
5497,7,7,0,0.136600
5498,6,6,0,0.092912
5499,7,7,0,0.122968
5500,1,1,0,0.145568
5501,4,4,0,0.104207
5502,6,6,0,0.083287
5503,2,2,0,0.081121
5504,9,9,0,0.116769
5505,3,3,0,0.079033
5506,0,0,0,0.119218
5507,1,1,0,0.148214
5508,2,2,0,0.122834
5509,3,3,0,0.121063
5510,4,4,0,0.129402
5511,5,5,0,0.101147
5512,6,6,0,0.119298
5513,7,7,0,0.126974
5514,0,0,0,0.110747
5515,1,1,0,0.148824
5516,2,2,0,0.087742
5517,3,3,0,0.096503
5518,4,4,0,0.119840
5519,5,5,0,0.098198
5520,0,0,0,0.119290
5521,1,1,0,0.148262
5522,2,2,0,0.091164
5523,8,8,0,0.088131
5524,9,9,0,0.117315
5525,1,1,0,0.151635
5526,4,4,0,0.132335
5527,0,0,0,0.120544
5528,9,9,0,0.134680
5529,5,5,0,0.118764
5530,0,0,0,0.111366
5531,8,8,0,0.104224
5532,0,0,0,0.097407
5533,7,7,0,0.143618
5534,7,7,0,0.136057
5535,1,1,0,0.150172
5536,1,1,0,0.150623
5537,2,2,0,0.129458
5538,9,9,0,0.131707
5539,3,3,0,0.084935
5540,6,6,0,0.112124
5541,7,7,0,0.134447
5542,2,2,0,0.105407
5543,3,3,0,0.119280
5544,8,8,0,0.113794
5545,1,1,0,0.148548
5546,2,2,0,0.100160
5547,9,9,0,0.123313
5548,8,8,0,0.108413
5549,8,8,0,0.116460
5550,7,7,0,0.123941
5551,1,1,0,0.148458
5552,7,7,0,0.126950
5553,1,1,0,0.149374
5554,1,1,0,0.146569
5555,0,0,0,0.110373
5556,3,3,0,0.096037
5557,4,4,0,0.111619
5558,2,2,0,0.094823
5559,6,6,1,0.054780
5560,4,4,0,0.123453
5561,7,7,0,0.132654
5562,4,4,0,0.111615
5563,2,2,0,0.107620
5564,7,7,0,0.134081
5565,4,4,0,0.114489
5566,9,9,0,0.135175
5567,1,1,0,0.146454
5568,0,0,0,0.122411
5569,6,6,0,0.096227
5570,8,8,0,0.091938
5571,5,5,0,0.093150
5572,5,5,0,0.082821
5573,5,5,0,0.088049
5574,3,3,0,0.107765
5575,5,5,0,0.082082
5576,9,9,0,0.130672
5577,7,7,0,0.120830
5578,4,4,0,0.133550
5579,8,8,0,0.125607
5580,5,5,0,0.114117
5581,9,9,0,0.126941
5582,6,6,0,0.094483
5583,9,9,0,0.118982
5584,3,3,0,0.100557
5585,0,0,0,0.072649
5586,3,3,0,0.103209
5587,8,8,0,0.120025
5588,9,9,0,0.137378
5589,1,1,0,0.146141
5590,8,8,0,0.124767
5591,1,1,0,0.148533
5592,6,6,0,0.123877
5593,0,0,0,0.112545
5594,0,0,1,0.052106
5595,1,1,0,0.139927
5596,2,2,0,0.080256
5597,3,3,0,0.120235
5598,4,4,0,0.132786
5599,5,5,0,0.107916
5600,6,6,0,0.126688
5601,7,9,0,0.144828
5602,8,8,0,0.134901
5603,9,9,0,0.134764
5604,0,0,0,0.066995
5605,1,1,0,0.148136
5606,2,2,0,0.079072
5607,3,3,0,0.118358
5608,4,4,0,0.138517
5609,5,5,0,0.139762
5610,6,6,0,0.081901
5611,7,7,0,0.115015
5612,8,8,0,0.132213
5613,9,9,0,0.136837
5614,0,0,0,0.070830
5615,1,1,0,0.143636
5616,2,2,0,0.095298
5617,3,3,0,0.105163
5618,4,9,0,0.139956
5619,5,5,0,0.113699
5620,6,6,0,0.104344
5621,7,7,0,0.118233
5622,8,8,0,0.125790
5623,9,9,0,0.138935
5624,3,3,0,0.099613
5625,5,5,0,0.111747
5626,3,3,0,0.120182
5627,2,2,0,0.113634
5628,9,9,0,0.135304
5629,3,3,0,0.097382
5630,2,2,0,0.105530
5631,1,1,0,0.148911
5632,4,4,0,0.144163
5633,5,5,0,0.102959
5634,5,5,0,0.124558
5635,2,2,0,0.109165
5636,3,3,0,0.100326
5637,2,2,0,0.090518
5638,1,1,0,0.147504
5639,3,3,0,0.094435
5640,9,9,0,0.135978
5641,7,7,0,0.124908
5642,2,2,0,0.073820
5643,1,5,0,0.125401
5644,2,2,0,0.079543
5645,8,8,0,0.111122
5646,9,9,0,0.138705
5647,1,1,0,0.150475
5648,8,8,0,0.113878
5649,8,8,0,0.120956
5650,7,7,0,0.132172
5651,8,8,0,0.093184
5652,1,1,0,0.148535
5653,0,0,0,0.106543
5654,0,0,0,0.089499
5655,7,7,0,0.139338
5656,7,7,0,0.135476
5657,8,8,0,0.133553
5658,7,7,0,0.129730
5659,5,5,0,0.124160
5660,0,0,0,0.109572
5661,6,6,0,0.118666
5662,1,1,0,0.139441
5663,5,5,0,0.095438
5664,7,7,0,0.139322
5665,4,4,0,0.139112
5666,6,6,0,0.125700
5667,1,1,0,0.149036
5668,2,2,0,0.078835
5669,5,5,0,0.075851
5670,0,0,1,0.039062
5671,7,7,0,0.127718
5672,9,9,0,0.139494
5673,9,9,0,0.126619
5674,0,0,1,0.037083
5675,3,3,0,0.101770
5676,8,8,0,0.127499
5677,4,4,0,0.125652
5678,4,4,0,0.136630
5679,8,5,0,0.141635
5680,1,1,0,0.151271
5681,8,8,0,0.116502
5682,6,6,0,0.117332
5683,5,5,0,0.115078
5684,9,9,0,0.123535
5685,0,0,0,0.072224
5686,0,0,0,0.070389
5687,0,0,0,0.066502
5688,3,3,0,0.099217
5689,7,7,0,0.138903
5690,1,1,0,0.149150
5691,6,6,0,0.111533
5692,4,4,0,0.137794
5693,2,2,0,0.090565
5694,6,6,0,0.125333
5695,6,6,0,0.101412
5696,0,0,1,0.048549
5697,4,4,0,0.139562
5698,5,5,0,0.133387
5699,4,4,0,0.134981
5700,1,1,0,0.146016
5701,3,3,0,0.132960
5702,8,8,0,0.127089
5703,6,6,0,0.108720
5704,3,3,0,0.082238
5705,9,9,0,0.127406
5706,9,9,0,0.132883
5707,5,5,0,0.119028
5708,9,9,0,0.131686
5709,3,3,0,0.110527
5710,7,7,0,0.141878
5711,8,8,0,0.138166
5712,5,5,0,0.097637
5713,6,6,0,0.119329
5714,4,4,0,0.130989
5715,7,9,0,0.141786
5716,6,6,0,0.122242
5717,2,2,0,0.098188
5718,2,2,0,0.105361
5719,0,0,0,0.074284
5720,9,9,0,0.138551
5721,4,4,0,0.148008
5722,0,0,0,0.119534
5723,1,1,0,0.147473
5724,2,2,0,0.115022
5725,3,3,0,0.114839
5726,4,4,0,0.092276
5727,5,5,0,0.131487
5728,6,6,0,0.123678
5729,7,7,0,0.128653
5730,8,8,0,0.140444
5731,9,9,0,0.137874
5732,0,0,0,0.120404
5733,1,1,0,0.148457
5734,2,2,0,0.092367
5735,3,7,0,0.131316
5736,5,3,0,0.145693
5737,6,6,0,0.120828
5738,0,0,1,0.055775
5739,1,1,0,0.145519
5740,2,2,0,0.082533
5741,3,3,0,0.107726
5742,4,4,0,0.116029
5743,5,5,0,0.112983
5744,6,6,0,0.126257
5745,8,8,0,0.120718
5746,7,7,0,0.142042
5747,1,1,0,0.128363
5748,3,3,0,0.127153
5749,2,2,0,0.089916
5750,8,8,0,0.114800
5751,0,0,1,0.052938
5752,7,7,0,0.110447
5753,5,5,0,0.109250
5754,9,9,0,0.131166
5755,9,9,0,0.107076
5756,6,6,0,0.094903
5757,0,0,0,0.087275
5758,9,9,0,0.118736
5759,4,4,0,0.122161
5760,1,1,0,0.140032
5761,3,3,0,0.095190
5762,2,2,0,0.062596
5763,1,1,0,0.148660
5764,2,2,0,0.098669
5765,3,3,0,0.126204
5766,8,8,0,0.103504
5767,3,3,0,0.124192
5768,2,2,0,0.091685
5769,6,6,0,0.086866
5770,5,5,0,0.130782
5771,6,6,0,0.119812
5772,8,8,0,0.114872
5773,2,2,0,0.115266
5774,7,7,0,0.117341
5775,4,4,0,0.142852
5776,8,8,0,0.121311
5777,1,1,0,0.148643
5778,8,8,0,0.106637
5779,0,0,0,0.107539
5780,5,5,0,0.123297
5781,3,3,0,0.125722
5782,9,9,0,0.140156
5783,4,4,0,0.084545
5784,1,1,0,0.147342
5785,9,9,0,0.120033
5786,2,2,0,0.061756
5787,1,1,0,0.150573
5788,9,9,0,0.138530
5789,6,6,0,0.113504
5790,7,7,0,0.130634
5791,9,9,0,0.131331
5792,0,0,1,0.044552
5793,4,4,0,0.104110
5794,6,6,0,0.128138
5795,1,1,0,0.148647
5796,7,7,0,0.132397
5797,3,3,0,0.122376
5798,8,8,0,0.101210
5799,7,7,0,0.138491
5800,2,2,0,0.091026
5801,9,9,0,0.116585
5802,6,6,0,0.079409
5803,5,5,0,0.124008
5804,8,8,0,0.102921
5805,3,3,0,0.111794
5806,9,9,0,0.136870
5807,0,0,0,0.085946
5808,5,5,0,0.133947
5809,7,7,0,0.136572
5810,1,1,0,0.144571
5811,6,6,0,0.123583
5812,1,1,0,0.147618
5813,0,0,0,0.109424
5814,9,9,0,0.127719
5815,3,3,0,0.094229
5816,3,3,0,0.109419
5817,4,4,0,0.103405
5818,4,4,0,0.121313
5819,0,0,0,0.115692
5820,6,6,0,0.131850
5821,2,2,0,0.094833
5822,5,5,0,0.120884
5823,4,4,0,0.111918
5824,2,2,0,0.127316
5825,3,3,0,0.135863
5826,4,4,0,0.079342
5827,6,6,0,0.109545
5828,0,0,0,0.123203
5829,0,0,0,0.093836
5830,2,2,0,0.091487
5831,0,0,0,0.071252
5832,1,1,0,0.143576
5833,4,4,0,0.102283
5834,5,5,0,0.088787
5835,6,6,0,0.111527
5836,7,9,0,0.127280
5837,8,8,0,0.104993
5838,9,9,0,0.129041
5839,0,0,0,0.072339
5840,1,1,0,0.141704
5841,2,2,0,0.090583
5842,3,3,0,0.106320
5843,4,4,0,0.119831
5844,5,5,0,0.099031
5845,6,6,0,0.074420
5846,7,7,0,0.122677
5847,8,8,0,0.083929
5848,0,0,0,0.075853
5849,1,1,0,0.148246
5850,2,2,0,0.093001
5851,3,3,0,0.089888
5852,4,4,0,0.119460
5853,5,5,0,0.100837
5854,6,6,0,0.125235
5855,7,7,0,0.125485
5856,8,8,0,0.125091
5857,9,9,0,0.126544
5858,8,8,0,0.103527
5859,7,7,0,0.136373
5860,1,1,0,0.149386
5861,3,3,0,0.101776
5862,7,7,0,0.137166
5863,5,5,0,0.093622
5864,2,2,0,0.081207
5865,8,8,0,0.124993
5866,0,0,0,0.102691
5867,7,7,0,0.127153
5868,5,5,0,0.099342
5869,9,9,0,0.137755
5870,9,9,0,0.137443
5871,0,0,0,0.097008
5872,9,9,0,0.133100
5873,1,1,0,0.147522
5874,1,1,0,0.150102
5875,5,5,0,0.120135
5876,8,8,0,0.130499
5877,8,8,0,0.119959
5878,6,6,0,0.117379
5879,3,3,0,0.115557
5880,2,2,0,0.072261
5881,1,1,0,0.150907
5882,8,8,0,0.124601
5883,3,3,0,0.096898
5884,2,2,0,0.088919
5885,6,6,0,0.111996
5886,5,5,0,0.125005
5887,6,6,0,0.127920
5888,7,9,0,0.068839
5889,4,0,0,0.070034
5890,1,1,0,0.150279
5891,0,0,0,0.128337
5892,5,3,0,0.111003
5893,3,3,0,0.127973
5894,1,1,0,0.149776
5895,9,9,0,0.118471
5896,2,2,0,0.102879
5897,1,1,0,0.149275
5898,9,9,0,0.104377
5899,6,6,0,0.122236
5900,0,0,0,0.119561
5901,4,4,0,0.131790
5902,6,6,0,0.133309
5903,1,1,0,0.149307
5904,7,7,0,0.141930
5905,3,3,0,0.134384
5906,8,8,0,0.125515
5907,7,7,0,0.140330
5908,2,2,0,0.113155
5909,9,9,0,0.136018
5910,6,6,0,0.105761
5911,5,5,0,0.102479
5912,8,8,0,0.129070
5913,3,3,0,0.099913
5914,5,5,0,0.093484
5915,7,7,0,0.135918
5916,1,1,0,0.149131
5917,6,6,0,0.131205
5918,1,1,0,0.150361
5919,0,0,0,0.095382
5920,9,9,0,0.128359
5921,6,6,0,0.132122
5922,2,2,0,0.134773
5923,5,3,0,0.092679
5924,4,4,0,0.133956
5925,2,2,0,0.123658
5926,3,3,0,0.133543
5927,4,4,0,0.133232
5928,4,4,0,0.109888
5929,6,6,0,0.130902
5930,0,0,0,0.105062
5931,0,0,0,0.089895
5932,2,2,0,0.094001
5933,0,0,1,0.048994
5934,1,1,0,0.144633
5935,2,2,0,0.106614
5936,3,3,0,0.115945
5937,4,9,0,0.118385
5938,5,3,0,0.123278
5939,6,6,0,0.087732
5940,7,7,0,0.125950
5941,8,8,0,0.103913
5942,9,9,0,0.088290
5943,0,0,1,0.058627
5944,1,1,0,0.138585
5945,2,2,0,0.084575
5946,3,3,0,0.116106
5947,4,4,0,0.124738
5948,5,5,0,0.101272
5949,6,6,0,0.108000
5950,7,7,0,0.103472
5951,8,8,0,0.124665
5952,9,9,0,0.117072
5953,0,0,0,0.067558
5954,1,1,0,0.143290
5955,2,2,0,0.067781
5956,3,8,0,0.075475
5957,4,4,0,0.118047
5958,5,5,0,0.110221
5959,6,6,0,0.086405
5960,7,7,0,0.124990
5961,8,8,0,0.110637
5962,9,9,0,0.113938
5963,8,8,0,0.073897
5964,6,6,0,0.116554
5965,5,5,0,0.105388
5966,0,0,1,0.035391
5967,6,6,0,0.096534
5968,8,8,0,0.108697
5969,9,9,0,0.104343
5970,4,4,0,0.114627
5971,1,1,0,0.146800
5972,9,9,0,0.122579
5973,5,3,0,0.096445
5974,3,8,0,0.098621
5975,0,0,0,0.119172
5976,4,9,0,0.135614
5977,8,8,0,0.117384
5978,9,9,0,0.073801
5979,1,1,0,0.143622
5980,4,4,0,0.100348
5981,0,0,0,0.086087
5982,5,5,0,0.112379
5983,5,5,0,0.099462
5984,2,2,0,0.097607
5985,1,1,0,0.143922
5986,5,8,0,0.090821
5987,4,4,0,0.118087
5988,0,0,0,0.078627
5989,7,7,0,0.112512
5990,6,6,0,0.135130
5991,0,0,0,0.070486
5992,1,1,0,0.147926
5993,7,7,0,0.104964
5994,0,0,0,0.066508
5995,6,6,0,0.124502
5996,8,8,0,0.117088
5997,9,9,0,0.095560
5998,5,5,0,0.110351
5999,1,1,0,0.146792
6000,7,7,0,0.115756
6001,9,9,0,0.122413
6002,8,8,0,0.127885
6003,6,6,0,0.121887
6004,0,0,0,0.062898
6005,8,9,0,0.094994
6006,1,1,0,0.143551
6007,7,7,0,0.130961
6008,7,7,0,0.110612
6009,1,1,0,0.141116
6010,3,3,0,0.109948
6011,2,2,0,0.077008
6012,3,3,0,0.110215
6013,1,1,0,0.143239
6014,4,4,0,0.124535
6015,2,2,0,0.079741
6016,0,0,1,0.053683
6017,0,0,1,0.057732
6018,7,7,0,0.137813
